name,country,title_name,revision_id,article_quality,region,population,region
Reuben Chesire,Kenya,Reuben Chesire,1098361258,Start,EASTERN AFRICA,54,EASTERN AFRICA
Davis Chirchir,Kenya,Davis Chirchir,1112720266,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Joyce Emanikor,Kenya,Joyce Emanikor,1078977025,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Joseph Hellon,Kenya,Joseph Hellon,1066927798,Start,EASTERN AFRICA,54,EASTERN AFRICA
Ibrahim Ali Hussein,Kenya,Ibrahim Ali Hussein,1017049827,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Polycarp Igathe,Kenya,Polycarp Igathe,1107062346,C,EASTERN AFRICA,54,EASTERN AFRICA
Mutea Iringo,Kenya,Mutea Iringo,1098123156,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Gitonga Kabugi,Kenya,Gitonga Kabugi,1079015815,Start,EASTERN AFRICA,54,EASTERN AFRICA
Muriithi Kagai,Kenya,Muriithi Kagai,968198650,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Gerald Nathaniel Kalya,Kenya,Gerald Nathaniel Kalya,983732969,Start,EASTERN AFRICA,54,EASTERN AFRICA
Kingwa Kamencu,Kenya,Kingwa Kamencu,1005348184,C,EASTERN AFRICA,54,EASTERN AFRICA
Ukur Yatani Kanacho,Kenya,Ukur Yatani Kanacho,1110641638,Start,EASTERN AFRICA,54,EASTERN AFRICA
Irungu Kang'ata,Kenya,Irungu Kang'ata,1110236401,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Phares Oluoch Kanindo,Kenya,Phares Oluoch Kanindo,973215082,Start,EASTERN AFRICA,54,EASTERN AFRICA
Daniel Karaba,Kenya,Daniel Karaba,1059428297,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Farida Karoney,Kenya,Farida Karoney,1091079714,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Charles Karuga Koinange,Kenya,Charles Karuga Koinange,1098176887,C,EASTERN AFRICA,54,EASTERN AFRICA
Eric Edward Khasakhala,Kenya,Eric Edward Khasakhala,1110124021,Start,EASTERN AFRICA,54,EASTERN AFRICA
Crispus Makau Kiamba,Kenya,Crispus Makau Kiamba,968200521,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Kennedy Kiliku,Kenya,Kennedy Kiliku,1066949136,Start,EASTERN AFRICA,54,EASTERN AFRICA
Death of Mutula Kilonzo,Kenya,Death of Mutula Kilonzo,1099575688,C,EASTERN AFRICA,54,EASTERN AFRICA
Francis Kimemia,Kenya,Francis Kimemia,1074452267,Start,EASTERN AFRICA,54,EASTERN AFRICA
Kithure A. Kindiki,Kenya,Kithure A. Kindiki,1112725146,Start,EASTERN AFRICA,54,EASTERN AFRICA
Hosea Kiplagat,Kenya,Hosea Kiplagat,1100826472,Start,EASTERN AFRICA,54,EASTERN AFRICA
Kiptarus Arap Kirior,Kenya,Kiptarus Arap Kirior,1102384062,Start,EASTERN AFRICA,54,EASTERN AFRICA
Samuel Kivuitu,Kenya,Samuel Kivuitu,981622643,Start,EASTERN AFRICA,54,EASTERN AFRICA
Margaret Kobia,Kenya,Margaret Kobia,1091079706,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Willy Komen (politician),Kenya,Willy Komen (politician),1109584326,Start,EASTERN AFRICA,54,EASTERN AFRICA
Sara Korere,Kenya,Sara Korere,957120989,C,EASTERN AFRICA,54,EASTERN AFRICA
Nixon Kiprotich Korir,Kenya,Nixon Kiprotich Korir,1115039347,Start,EASTERN AFRICA,54,EASTERN AFRICA
Kipsengeret Koros,Kenya,Kipsengeret Koros,1096575212,C,EASTERN AFRICA,54,EASTERN AFRICA
Davidson Ngibuini Kuguru,Kenya,Davidson Ngibuini Kuguru,719237570,Start,EASTERN AFRICA,54,EASTERN AFRICA
Olekina Ledama,Kenya,Olekina Ledama,1104757518,C,EASTERN AFRICA,54,EASTERN AFRICA
Augustine Lotodo,Kenya,Augustine Lotodo,1047038820,C,EASTERN AFRICA,54,EASTERN AFRICA
Ciokaraine M'Barungu,Kenya,Ciokaraine M'Barungu,1050937193,Start,EASTERN AFRICA,54,EASTERN AFRICA
Cleopa Kilonzo Mailu,Kenya,Cleopa Kilonzo Mailu,1113754638,Start,EASTERN AFRICA,54,EASTERN AFRICA
Betty Maina,Kenya,Betty Maina,1023980701,Start,EASTERN AFRICA,54,EASTERN AFRICA
Richard Makenga,Kenya,Richard Makenga,1105689993,Start,EASTERN AFRICA,54,EASTERN AFRICA
Maurice S. Makhanu,Kenya,Maurice S. Makhanu,1040404279,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Marere wa Mwachai,Kenya,Marere wa Mwachai,992005717,C,EASTERN AFRICA,54,EASTERN AFRICA
Sylvanus Maritim,Kenya,Sylvanus Maritim,1110579499,Start,EASTERN AFRICA,54,EASTERN AFRICA
Mark Lomunokol,Kenya,Mark Lomunokol,1107325486,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Jael Mbogo,Kenya,Jael Mbogo,1097618386,FA,EASTERN AFRICA,54,EASTERN AFRICA
Kinuthia Mbugua,Kenya,Kinuthia Mbugua,1100202064,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Julius Kibiwott Melly,Kenya,Julius Kibiwott Melly,952727230,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Kibiwott Munge,Kenya,Kibiwott Munge,1088262691,C,EASTERN AFRICA,54,EASTERN AFRICA
Kinuthia Murugu,Kenya,Kinuthia Murugu,882944475,Start,EASTERN AFRICA,54,EASTERN AFRICA
Amram Musungu,Kenya,Amram Musungu,986544866,C,EASTERN AFRICA,54,EASTERN AFRICA
Chelagat Mutai,Kenya,Chelagat Mutai,1107225812,C,EASTERN AFRICA,54,EASTERN AFRICA
Francis Muthaura,Kenya,Francis Muthaura,1081172979,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Kassim Mwamzandi,Kenya,Kassim Mwamzandi,908014009,Start,EASTERN AFRICA,54,EASTERN AFRICA
John Harun Mwau,Kenya,John Harun Mwau,1106642901,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Anne Kananu,Kenya,Anne Kananu,1106673774,C,EASTERN AFRICA,54,EASTERN AFRICA
Gunga Mwinga,Kenya,Gunga Mwinga,1103930633,Start,EASTERN AFRICA,54,EASTERN AFRICA
Gideon Mwiti,Kenya,Gideon Mwiti,1084421293,C,EASTERN AFRICA,54,EASTERN AFRICA
Tiras Nyingi Ngahu,Kenya,Tiras Nyingi Ngahu,1073684937,C,EASTERN AFRICA,54,EASTERN AFRICA
Onesmas Ngunjiri,Kenya,Onesmas Ngunjiri,1107657158,Start,EASTERN AFRICA,54,EASTERN AFRICA
Gitau wa Njenga,Kenya,Gitau wa Njenga,1106140473,C,EASTERN AFRICA,54,EASTERN AFRICA
James Njiru,Kenya,James Njiru,1099165153,Start,EASTERN AFRICA,54,EASTERN AFRICA
Stanley Nyagah,Kenya,Stanley Nyagah,1115113900,C,EASTERN AFRICA,54,EASTERN AFRICA
Ndindi Nyoro,Kenya,Ndindi Nyoro,1114726094,Start,EASTERN AFRICA,54,EASTERN AFRICA
Malik Obama,Kenya,Malik Obama,1115267227,C,EASTERN AFRICA,54,EASTERN AFRICA
Ahmed Abdi Ogle,Kenya,Ahmed Abdi Ogle,1022603728,C,EASTERN AFRICA,54,EASTERN AFRICA
Moses ole Sakuda,Kenya,Moses ole Sakuda,1111700581,Start,EASTERN AFRICA,54,EASTERN AFRICA
William Odongo Omamo,Kenya,William Odongo Omamo,1096669223,C,EASTERN AFRICA,54,EASTERN AFRICA
Elijah Omolo Agar,Kenya,Elijah Omolo Agar,999136727,Start,EASTERN AFRICA,54,EASTERN AFRICA
Ruth Oniang'o,Kenya,Ruth Oniang'o,1113462961,Start,EASTERN AFRICA,54,EASTERN AFRICA
John Owino,Kenya,John Owino,1104178485,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Joshua Aduma Owuor,Kenya,Joshua Aduma Owuor,1110701072,C,EASTERN AFRICA,54,EASTERN AFRICA
Ali Roba,Kenya,Ali Roba,1104436466,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Wesley K. Rono,Kenya,Wesley K. Rono,1024793476,C,EASTERN AFRICA,54,EASTERN AFRICA
Ibrahim A. Saney,Kenya,Ibrahim A. Saney,936774371,Start,EASTERN AFRICA,54,EASTERN AFRICA
Kimaiyo Sego,Kenya,Kimaiyo Sego,1095169588,Start,EASTERN AFRICA,54,EASTERN AFRICA
Cornelly Serem,Kenya,Cornelly Serem,1104178472,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Lawrence Sifuna,Kenya,Lawrence Sifuna,1021451109,Start,EASTERN AFRICA,54,EASTERN AFRICA
Elijah K. Sumbeiywo,Kenya,Elijah K. Sumbeiywo,1035136688,C,EASTERN AFRICA,54,EASTERN AFRICA
Harry Thuku,Kenya,Harry Thuku,1098192265,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Quincy Timberlake,Kenya,Quincy Timberlake,1103733442,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Lilian Tomitom,Kenya,Lilian Tomitom,1022602552,C,EASTERN AFRICA,54,EASTERN AFRICA
Tecla Tum,Kenya,Tecla Tum,1022297944,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Benedict Wachira,Kenya,Benedict Wachira,1099442981,Start,EASTERN AFRICA,54,EASTERN AFRICA
Machel Waikenda,Kenya,Machel Waikenda,1093095800,Stub,EASTERN AFRICA,54,EASTERN AFRICA
Nzioka Waita,Kenya,Nzioka Waita,1115500827,C,EASTERN AFRICA,54,EASTERN AFRICA
Judi Wakhungu,Kenya,Judi Wakhungu,1091836049,C,EASTERN AFRICA,54,EASTERN AFRICA
Emmanuel Wangwe,Kenya,Emmanuel Wangwe,1066948595,Start,EASTERN AFRICA,54,EASTERN AFRICA
Hassan Wario,Kenya,Hassan Wario,1104540744,Start,EASTERN AFRICA,54,EASTERN AFRICA
Choe Won-taek,"Korea, North",Choe Won-taek,1088856746,Stub,EAST ASIA,26.1,EAST ASIA
Han Kil-son,"Korea, North",Han Kil-son,994397996,Stub,EAST ASIA,26.1,EAST ASIA
Ho Ka-i,"Korea, North",Ho Ka-i,1110416586,Start,EAST ASIA,26.1,EAST ASIA
Kim Jo-guk,"Korea, North",Kim Jo-guk,1111681831,Stub,EAST ASIA,26.1,EAST ASIA
Jo Yon-jun,"Korea, North",Jo Yon-jun,1070147185,Stub,EAST ASIA,26.1,EAST ASIA
Jon Hui-jong,"Korea, North",Jon Hui-jong,1104639977,Stub,EAST ASIA,26.1,EAST ASIA
Jong Chun-sil,"Korea, North",Jong Chun-sil,1106784625,Start,EAST ASIA,26.1,EAST ASIA
Kang Hyong-bong,"Korea, North",Kang Hyong-bong,1111471366,Start,EAST ASIA,26.1,EAST ASIA
Kang Ki-sop,"Korea, North",Kang Ki-sop,1111471386,Start,EAST ASIA,26.1,EAST ASIA
Kang Kwan-il,"Korea, North",Kang Kwan-il,1111471392,Start,EAST ASIA,26.1,EAST ASIA
Kang Kwan-ju,"Korea, North",Kang Kwan-ju,1111471405,Stub,EAST ASIA,26.1,EAST ASIA
Kang Min-chol,"Korea, North",Kang Min-chol,1111471431,Stub,EAST ASIA,26.1,EAST ASIA
Kang Mun-sok,"Korea, North",Kang Mun-sok,1102258427,Start,EAST ASIA,26.1,EAST ASIA
Kang Nung-su,"Korea, North",Kang Nung-su,987463816,Start,EAST ASIA,26.1,EAST ASIA
Kang Phyo-yong,"Korea, North",Kang Phyo-yong,1106858161,Start,EAST ASIA,26.1,EAST ASIA
Kang Tong-yun,"Korea, North",Kang Tong-yun,1111471471,Start,EAST ASIA,26.1,EAST ASIA
Kang Yong-sop,"Korea, North",Kang Yong-sop,1111471503,Stub,EAST ASIA,26.1,EAST ASIA
Kim Chon-hae,"Korea, North",Kim Chon-hae,1011882896,Start,EAST ASIA,26.1,EAST ASIA
Kim Il-chol,"Korea, North",Kim Il-chol,1110841986,Start,EAST ASIA,26.1,EAST ASIA
Kim Pong-chol,"Korea, North",Kim Pong-chol,987289456,Stub,EAST ASIA,26.1,EAST ASIA
Kim Rak-gyom,"Korea, North",Kim Rak-gyom,1078662180,C,EAST ASIA,26.1,EAST ASIA
Kim Ung,"Korea, North",Kim Ung,1111191028,C,EAST ASIA,26.1,EAST ASIA
Kim Yong-ju,"Korea, North",Kim Yong-ju,1100241392,Start,EAST ASIA,26.1,EAST ASIA
O Sang-hon,"Korea, North",O Sang-hon,901843863,Start,EAST ASIA,26.1,EAST ASIA
Pak Chun-hwa,"Korea, North",Pak Chun-hwa,994400474,C,EAST ASIA,26.1,EAST ASIA
Pak Myong-chol,"Korea, North",Pak Myong-chol,1070146029,Start,EAST ASIA,26.1,EAST ASIA
Pak Yong-il,"Korea, North",Pak Yong-il,1111339203,Stub,EAST ASIA,26.1,EAST ASIA
Pak Yong-sun (politician),"Korea, North",Pak Yong-sun (politician),1067086108,C,EAST ASIA,26.1,EAST ASIA
Ri Hi-yong,"Korea, North",Ri Hi-yong,1092539237,Start,EAST ASIA,26.1,EAST ASIA
Ri Man-gon,"Korea, North",Ri Man-gon,1070145508,Stub,EAST ASIA,26.1,EAST ASIA
Ri Pyong-chol,"Korea, North",Ri Pyong-chol,1098010868,Start,EAST ASIA,26.1,EAST ASIA
Ri Yong-mu,"Korea, North",Ri Yong-mu,1091894749,Start,EAST ASIA,26.1,EAST ASIA
Sung Jusik,"Korea, North",Sung Jusik,1028731483,C,EAST ASIA,26.1,EAST ASIA
Yang Bin (businessman),"Korea, North",Yang Bin (businessman),1061877239,C,EAST ASIA,26.1,EAST ASIA
Yun Jong-rin,"Korea, North",Yun Jong-rin,1001811053,Start,EAST ASIA,26.1,EAST ASIA
An Kyung-duk,"Korea, South",An Kyung-duk,1096123862,GA,EAST ASIA,51.6,EAST ASIA
Cha Myong-jin,"Korea, South",Cha Myong-jin,1100607349,Start,EAST ASIA,51.6,EAST ASIA
Chang Sŏng-man,"Korea, South",Chang Sŏng-man,1064138686,Start,EAST ASIA,51.6,EAST ASIA
Chang Jung-sook,"Korea, South",Chang Jung-sook,1100655455,Start,EAST ASIA,51.6,EAST ASIA
Cho Hyun-ok,"Korea, South",Cho Hyun-ok,1085298359,Start,EAST ASIA,51.6,EAST ASIA
Cho Soon,"Korea, South",Cho Soon,1113633066,Start,EAST ASIA,51.6,EAST ASIA
Choi Bae-geun,"Korea, South",Choi Bae-geun,1064134933,C,EAST ASIA,51.6,EAST ASIA
Choi Gyung-hwan,"Korea, South",Choi Gyung-hwan,1064133524,Stub,EAST ASIA,51.6,EAST ASIA
Choi Hye-young,"Korea, South",Choi Hye-young,1064128357,Stub,EAST ASIA,51.6,EAST ASIA
Choi Jae-hyung,"Korea, South",Choi Jae-hyung,1100197511,Start,EAST ASIA,51.6,EAST ASIA
Choi Jong-won,"Korea, South",Choi Jong-won,1077992255,Stub,EAST ASIA,51.6,EAST ASIA
Choi Sae-hwang,"Korea, South",Choi Sae-hwang,1084839118,Start,EAST ASIA,51.6,EAST ASIA
Chun Yung-woo,"Korea, South",Chun Yung-woo,1092429890,Start,EAST ASIA,51.6,EAST ASIA
Chung Chil-sung,"Korea, South",Chung Chil-sung,1115120957,C,EAST ASIA,51.6,EAST ASIA
Chung Jin-suk (politician),"Korea, South",Chung Jin-suk (politician),1115640960,Stub,EAST ASIA,51.6,EAST ASIA
Chung Woo-taik,"Korea, South",Chung Woo-taik,1100753979,Stub,EAST ASIA,51.6,EAST ASIA
Chung Woon-chun,"Korea, South",Chung Woon-chun,1095456157,Start,EAST ASIA,51.6,EAST ASIA
Ha Tae-keung,"Korea, South",Ha Tae-keung,1095456259,Start,EAST ASIA,51.6,EAST ASIA
Han Sun-kyo,"Korea, South",Han Sun-kyo,1064117499,Start,EAST ASIA,51.6,EAST ASIA
Hong Moon-jong,"Korea, South",Hong Moon-jong,1064104529,Start,EAST ASIA,51.6,EAST ASIA
Hong Sook-ja,"Korea, South",Hong Sook-ja,1085298467,C,EAST ASIA,51.6,EAST ASIA
Hwang Young-cheul,"Korea, South",Hwang Young-cheul,1080626657,Start,EAST ASIA,51.6,EAST ASIA
Hwangbo Seung-hee,"Korea, South",Hwangbo Seung-hee,1095459430,Start,EAST ASIA,51.6,EAST ASIA
Jang Kyung-tae,"Korea, South",Jang Kyung-tae,1064135322,C,EAST ASIA,51.6,EAST ASIA
Jang Sung-min,"Korea, South",Jang Sung-min,1108891281,C,EAST ASIA,51.6,EAST ASIA
Jang Tae-wan,"Korea, South",Jang Tae-wan,1065609430,Stub,EAST ASIA,51.6,EAST ASIA
Jee Man-won,"Korea, South",Jee Man-won,987218773,Start,EAST ASIA,51.6,EAST ASIA
Jeon Kwang-hoon,"Korea, South",Jeon Kwang-hoon,1114570056,Stub,EAST ASIA,51.6,EAST ASIA
Jeong Seung-hwa,"Korea, South",Jeong Seung-hwa,1095028849,C,EAST ASIA,51.6,EAST ASIA
Kang Yong-suk,"Korea, South",Kang Yong-suk,1107675472,Stub,EAST ASIA,51.6,EAST ASIA
Kim Choong-soo,"Korea, South",Kim Choong-soo,1092597492,Stub,EAST ASIA,51.6,EAST ASIA
Kim Eun-hye (politician),"Korea, South",Kim Eun-hye (politician),1101948116,C,EAST ASIA,51.6,EAST ASIA
Kim Han-jung,"Korea, South",Kim Han-jung,1101826080,Start,EAST ASIA,51.6,EAST ASIA
Kim Hyung-shik,"Korea, South",Kim Hyung-shik,1089063837,Stub,EAST ASIA,51.6,EAST ASIA
Kim Jae-yeon (politician),"Korea, South",Kim Jae-yeon (politician),1104834756,Start,EAST ASIA,51.6,EAST ASIA
Kim Jong-hoe,"Korea, South",Kim Jong-hoe,1064139400,Stub,EAST ASIA,51.6,EAST ASIA
Kim Jong-hwan (military officer),"Korea, South",Kim Jong-hwan (military officer),1108889400,Stub,EAST ASIA,51.6,EAST ASIA
Kim Joon-kyo,"Korea, South",Kim Joon-kyo,1094552070,Stub,EAST ASIA,51.6,EAST ASIA
Kim Jung-hwa (politician),"Korea, South",Kim Jung-hwa (politician),1064122680,Stub,EAST ASIA,51.6,EAST ASIA
Kim Nam-kuk,"Korea, South",Kim Nam-kuk,1100206044,Start,EAST ASIA,51.6,EAST ASIA
Kim Se-jin (politician),"Korea, South",Kim Se-jin (politician),1064137673,Stub,EAST ASIA,51.6,EAST ASIA
"Kim Seon-dong (politician, born 1967)","Korea, South","Kim Seon-dong (politician, born 1967)",1091436290,Stub,EAST ASIA,51.6,EAST ASIA
Kim Woong,"Korea, South",Kim Woong,1095456056,Stub,EAST ASIA,51.6,EAST ASIA
Kim Yong-hwan (activist),"Korea, South",Kim Yong-hwan (activist),1103661091,Stub,EAST ASIA,51.6,EAST ASIA
"Kim Young-bae (politician, born 1967)","Korea, South","Kim Young-bae (politician, born 1967)",1064135553,Stub,EAST ASIA,51.6,EAST ASIA
Yun-Tae Kim,"Korea, South",Yun-Tae Kim,1081469858,Stub,EAST ASIA,51.6,EAST ASIA
Koo Yun-cheol,"Korea, South",Koo Yun-cheol,1064131525,Stub,EAST ASIA,51.6,EAST ASIA
Kwak Sang-hoon,"Korea, South",Kwak Sang-hoon,1109381257,Stub,EAST ASIA,51.6,EAST ASIA
Kweon Seong-dong,"Korea, South",Kweon Seong-dong,1100513078,Start,EAST ASIA,51.6,EAST ASIA
Lee Baek-yun,"Korea, South",Lee Baek-yun,1096054624,Stub,EAST ASIA,51.6,EAST ASIA
Lee Cha-su,"Korea, South",Lee Cha-su,1101776299,Stub,EAST ASIA,51.6,EAST ASIA
Lee Chul-woo,"Korea, South",Lee Chul-woo,1072898156,Stub,EAST ASIA,51.6,EAST ASIA
Lee In-je,"Korea, South",Lee In-je,1081993218,C,EAST ASIA,51.6,EAST ASIA
Lee Keun-shik,"Korea, South",Lee Keun-shik,1066448181,C,EAST ASIA,51.6,EAST ASIA
Lee Sang-kyu,"Korea, South",Lee Sang-kyu,1102853630,Start,EAST ASIA,51.6,EAST ASIA
Lee Su-jin (politician),"Korea, South",Lee Su-jin (politician),1089061824,Start,EAST ASIA,51.6,EAST ASIA
Lee Tae-bok,"Korea, South",Lee Tae-bok,1100038569,GA,EAST ASIA,51.6,EAST ASIA
Min Jong-gi,"Korea, South",Min Jong-gi,1111213333,Start,EAST ASIA,51.6,EAST ASIA
Moon Sung-hyun,"Korea, South",Moon Sung-hyun,987008633,Stub,EAST ASIA,51.6,EAST ASIA
Moon Sung-keun,"Korea, South",Moon Sung-keun,1102261946,Stub,EAST ASIA,51.6,EAST ASIA
Noh Hyeong-ouk,"Korea, South",Noh Hyeong-ouk,1087611699,Start,EAST ASIA,51.6,EAST ASIA
Oh Shin-hwan,"Korea, South",Oh Shin-hwan,1103665348,Start,EAST ASIA,51.6,EAST ASIA
Pak Tongjin,"Korea, South",Pak Tongjin,1109535553,Start,EAST ASIA,51.6,EAST ASIA
Park Jong-sun,"Korea, South",Park Jong-sun,987435977,B,EAST ASIA,51.6,EAST ASIA
Park Joo-hyun (politician),"Korea, South",Park Joo-hyun (politician),1100208904,C,EAST ASIA,51.6,EAST ASIA
Park Ju-won (politician),"Korea, South",Park Ju-won (politician),1089062075,Start,EAST ASIA,51.6,EAST ASIA
"Park Jun-young (government official, born 1967)","Korea, South","Park Jun-young (government official, born 1967)",1102857674,Start,EAST ASIA,51.6,EAST ASIA
Park Kwang-on,"Korea, South",Park Kwang-on,1086823866,Stub,EAST ASIA,51.6,EAST ASIA
Park Myung-keun,"Korea, South",Park Myung-keun,1039915929,Start,EAST ASIA,51.6,EAST ASIA
Park Seung,"Korea, South",Park Seung,1092597275,Stub,EAST ASIA,51.6,EAST ASIA
Seonu Hwi,"Korea, South",Seonu Hwi,1100113071,Stub,EAST ASIA,51.6,EAST ASIA
Shin Jeong-yil,"Korea, South",Shin Jeong-yil,1060114009,Stub,EAST ASIA,51.6,EAST ASIA
Shin Seong-il,"Korea, South",Shin Seong-il,1115089132,Stub,EAST ASIA,51.6,EAST ASIA
Song Ja,"Korea, South",Song Ja,1070719340,Stub,EAST ASIA,51.6,EAST ASIA
Song Ki-seok,"Korea, South",Song Ki-seok,1022487182,Stub,EAST ASIA,51.6,EAST ASIA
Woo Hee-jong,"Korea, South",Woo Hee-jong,1064138301,Stub,EAST ASIA,51.6,EAST ASIA
Woo Sang-ho (politician),"Korea, South",Woo Sang-ho (politician),1114229571,C,EAST ASIA,51.6,EAST ASIA
Yeo Sang-kyoo,"Korea, South",Yeo Sang-kyoo,1078834977,Stub,EAST ASIA,51.6,EAST ASIA
Yun Chi-chang,"Korea, South",Yun Chi-chang,1095472696,C,EAST ASIA,51.6,EAST ASIA
Yun Hee-suk,"Korea, South",Yun Hee-suk,1076833954,Stub,EAST ASIA,51.6,EAST ASIA
Yun Ho-jung,"Korea, South",Yun Ho-jung,1092133238,C,EAST ASIA,51.6,EAST ASIA
Yun Il-seon,"Korea, South",Yun Il-seon,1096256383,Stub,EAST ASIA,51.6,EAST ASIA
Yun So-ha,"Korea, South",Yun So-ha,1064118955,Stub,EAST ASIA,51.6,EAST ASIA
Yun Young-sun (minister),"Korea, South",Yun Young-sun (minister),1064136034,Stub,EAST ASIA,51.6,EAST ASIA
Abdulghaphor Hajjieh,Kuwait,Abdulghaphor Hajjieh,1097091048,Start,WESTERN ASIA,4.1,WESTERN ASIA
Alaa Hussein Ali,Kuwait,Alaa Hussein Ali,1110198052,Start,WESTERN ASIA,4.1,WESTERN ASIA
Ali Hussain Al-Awadhi,Kuwait,Ali Hussain Al-Awadhi,994095734,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Saad Bin Tefla,Kuwait,Saad Bin Tefla,1098295980,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Haitham al-Ghais,Kuwait,Haitham al-Ghais,1104873540,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Ali Mohammed Thunayan Al-Ghanim,Kuwait,Ali Mohammed Thunayan Al-Ghanim,1114405131,Start,WESTERN ASIA,4.1,WESTERN ASIA
Hamad Al-Midlij,Kuwait,Hamad Al-Midlij,1072759720,Start,WESTERN ASIA,4.1,WESTERN ASIA
Ibrahim Al-Mudhaf,Kuwait,Ibrahim Al-Mudhaf,1106123334,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Abdullah Al-Nibari,Kuwait,Abdullah Al-Nibari,1096143240,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Salem Al-Ali Al-Sabah,Kuwait,Salem Al-Ali Al-Sabah,1113300941,Stub,WESTERN ASIA,4.1,WESTERN ASIA
Mubarak Al-Zwair,Kuwait,Mubarak Al-Zwair,1097480618,C,WESTERN ASIA,4.1,WESTERN ASIA
German Kuznetsov,Russia,German Kuznetsov,1080823202,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
German Kuznetsov,Russia,German Kuznetsov,1080823202,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
German Kuznetsov,Russia,German Kuznetsov,1080823202,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
German Kuznetsov,Russia,German Kuznetsov,1080823202,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Dukuvakha Abdurakhmanov,Russia,Dukuvakha Abdurakhmanov,1114096602,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Sergey Abisov,Russia,Sergey Abisov,1113303500,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Sergey Abisov,Russia,Sergey Abisov,1113303500,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Yury Afanasyev,Russia,Yury Afanasyev,1085301375,C,EASTERN EUROPE,144.3,EASTERN EUROPE
Georgy Alburov,Russia,Georgy Alburov,1109892427,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Sergei Alexeyev,Russia,Sergei Alexeyev,1056748404,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Salau Aliyev,Russia,Salau Aliyev,1095776166,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Viktor Anpilov,Russia,Viktor Anpilov,1109165822,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Mikhail Astafyev,Russia,Mikhail Astafyev,1105488592,C,EASTERN EUROPE,144.3,EASTERN EUROPE
Pavel Astakhov,Russia,Pavel Astakhov,1108166414,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Marat Baglai,Russia,Marat Baglai,1063977275,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Mikhail Balakin,Russia,Mikhail Balakin,1111756420,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Anatoliy Baranov,Russia,Anatoliy Baranov,1112405958,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Maria Baronova,Russia,Maria Baronova,1102512810,C,EASTERN EUROPE,144.3,EASTERN EUROPE
Mikhail Barsukov,Russia,Mikhail Barsukov,1115013214,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Olga Batalina,Russia,Olga Batalina,1111208577,GA,EASTERN EUROPE,144.3,EASTERN EUROPE
Mikhail Batin,Russia,Mikhail Batin,1072125773,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Odes Baysultanov,Russia,Odes Baysultanov,1111899467,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Dmitry Begichev,Russia,Dmitry Begichev,1023113163,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Alexander Beglov,Russia,Alexander Beglov,1097255025,Stub,EASTERN EUROPE,144.3,EASTERN EUROPE
Oleg Belozyorov,Russia,Oleg Belozyorov,1098564372,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Bogdan Belsky,Russia,Bogdan Belsky,1067490660,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
Andrey Belyaninov,Russia,Andrey Belyaninov,1112768860,Start,EASTERN EUROPE,144.3,EASTERN EUROPE
