,title,lastrevid
29855230,Shirinsho Shotemur,1082920035.0
58686426,Bozor Sobir,1107271492.0
47519772,Shukhrat Sultonov,1051046215.0
71540099,Nur Tabar,1105010664.0
39716305,Timothy Apiyo,1065741413.0
5725181,Maurice Henry Dorman,1087530718.0
2186194,Fundikira III,1047557188.0
67776191,Josephat Gwajima,1068157438.0
8522883,Issa Kassim Issa,1099825065.0
55818693,Barbro Cecilia Johansson,1112314591.0
49542240,Bonnah Kaluwa,1109169773.0
44027547,Jeremiah Kasambala,1014980814.0
39646265,Hemed Khamis,1065741571.0
29174410,Adam Kimbisa,1096079486.0
57639649,Saed Kubenea,1006418003.0
55496783,Elias John Kwandikwa,1115284285.0
48606737,Theddy Ladislaus,1105549865.0
53267488,Paul Makonda,1096157701.0
56147714,Julie Manning,1100313435.0
70083892,Salome Joseph Mbatia,1074130433.0
71039456,Ruth Hiyob Mollel,1101873461.0
71510709,Albert Msando,1110162819.0
44019374,John Mwakangale,1063354492.0
4647479,Juma Mwapachu,1065735778.0
40912065,Abdullah Mwinyi,1106388815.0
54360630,Asanterabi Zephaniah Nsilo Swai,1012818477.0
44524622,Mateo Qares,1007481132.0
64575246,Augustino Ramadhani,1110752912.0
62560038,Catherine Ruge,1104077288.0
69400708,Festo Sanga,1087520602.0
57639742,Mwita Waitara,1006421933.0
47819636,Akanat Promphan,1102141395.0
7174747,Borwornsak Uwanno,1100021618.0
63543904,Chada Thaiseth,1067189659.0
54395412,Charoen Suepsaeng,1106944464.0
60373231,Chatchawal Kong-udom,1067181115.0
39340127,Chob Yodkaew,1067190492.0
71590720,Chonlanan Srikaew,1115166646.0
41035603,Chuwit Chitsakul,1067190867.0
57047259,Hangthong Thammawattana,1099504450.0
58612217,Khrong Chandawong,1064263898.0
6672783,Pallop Pinmanee,1112468667.0
7307489,Phayom Chulanont,1059748987.0
64230971,Pita Limjaroenrat,1067174860.0
60265745,Piyabutr Saengkanokkul,1093503992.0
1417427,Phraya Ratsadanupradit Mahitsaraphakdi,1110844684.0
62493461,Samak Jalikula,1102491662.0
4124484,Sang Phathanothai,1063962752.0
9371683,Sereepisuth Temeeyaves,1110915859.0
61320521,Sodsai Rungphothong,1064264189.0
7175353,Sophon Suphapong,1056597902.0
67910027,Surangkana Wayuparb,1059397645.0
66919172,Teerakiat Jaroensettasin,1110929522.0
61766914,Thamanat Prompow,1108412672.0
57859510,Thanathorn Juangroongruangkit,1114394512.0
6424190,Tiang Sirikhanth,1074937608.0
57429560,Vichien Khaokham,1076752543.0
4217665,Luang Wichitwathakan,1112401497.0
14299847,Yat Hwaidi,1081234427.0
61467465,Aliança de Araújo,1059363091.0
3739247,Manuel Carrascalão,1071880738.0
45370641,María do Céu,1112159193.0
68986895,Brigida Antónia Correia,1059174694.0
54282687,Isabel da Costa Ferreira,1112773533.0
62884771,Albina Marçal Freitas,1112274488.0
55686925,Ángela Freitas,1085081003.0
70601564,Justino Mota,1099899758.0
67521775,Maria da Paixão da Costa,1076208477.0
61653879,Olinda Morais,1009671491.0
31796164,Manuel Magalhaes de Oliveira,982569489.0
33086390,Alfredo Pires,1082511668.0
32065439,Nino Konis Santana,1080700969.0
12224836,José Abílio Osório Soares,1112065021.0
70971257,João da Costa Tavares,1095266698.0
54310130,Mário Viegas Carrascalão,1072430980.0
63054839,Maria Terezinha Viegas,1112159660.0
55735006,Kafui Adjamagbo-Johnson,1090161620.0
64235881,Angèle Dola Akofa Aguigah,1099133088.0
31865305,Robert Ajavon,1029012283.0
31848373,Martin Aku,1104074508.0
4576997,Claude Améganvi,1058532619.0
17677822,Jacques Amouzou,1053650959.0
4271265,Emmanuel Bodjollé,1097121652.0
69109854,Clément Nyaletsossi Voule,1090090358.0
2173601,Cokossi,1009161958.0
4271352,Kléber Dadjo,1107904661.0
13456906,Roland Kpotsra,1053651540.0
24732322,Issifou Tabiou Taffa,1053650955.0
27194650,Kodjo Amegnisso Tossou,1053651076.0
38215720,Mawupé Valentin Vovor,1112734687.0
63436964,Sani Yaya,1053651558.0
1994977,Enele Maʻafu,1073889279.0
54963340,Viliami Tupoulahi Mailefihi Tuku'aho,1104880192.0
5891627,ʻUluvalu,1033944232.0
67074745,Henry Alcazar,1114543929.0
65655918,James Biggart,997397935.0
70399113,Cyrus Prudhomme David,1114543502.0
59598498,William Demas,1110258782.0
25887333,Gypsy (calypsonian),1073541281.0
67278163,Isaac Hope,1023309148.0
44957898,Martin Joseph,1064729103.0
35539848,Kenneth Lalla,1098116781.0
43886050,Emmanuel Mzumbo Lazare,1098116908.0
68687775,Randall Mitchell,1108114284.0
47287786,Arnold Piggott,1071023974.0
2734507,"David Pitt, Baron Pitt of Hampstead",1100838136.0
53322924,Kevin Ramnarine,1108968759.0
66477331,Sarran Teelucksingh,1093142640.0
51320862,Ronald Jay Williams,1066949906.0
57374842,Hugh Wooding,1112081002.0
58723032,Habib Achour,1029574553.0
32530854,Mekki Aloui,1041433441.0
67501112,Ferjani Bel Haj Ammar,1030173862.0
66519697,Chedly Ayari,1114437741.0
68410554,Mahmoud Ben Ayed,1050087390.0
61501327,Mounir Baatour,1110930036.0
58717119,Selma Baccar,1044685883.0
30683008,Yadh Ben Achour,1101801981.0
50856292,Ahmed Ben Salah,1061990220.0
60201038,Leila Ben-Gacem,1106842255.0
68190782,Mohamed Nejib Berriche,1100422221.0
67429207,Ghazi Chaouachi,1094076051.0
64998720,Ali Chaouch,1101144527.0
47380177,Mohamed Charfi,1098183988.0
32134027,Mohamed Messaoud Chebbi,1105924035.0
31382385,Ahmad ibn Abi Diyaf,1111867713.0
23511849,Mahmoud Djellouli,1114898394.0
61336072,Mohamed Salah Fliss,1021846452.0
393836,Mohamed Ghannouchi,1102676192.0
10991302,Rached Ghannouchi,1109470504.0
38946258,Sadok Ghileb,861531572.0
28566415,Nebiha Gueddana,1081299179.0
46679567,Mezri Haddad,1073970528.0
55867868,Radhia Haddad,1069945711.0
35551042,Ali Bach Hamba,1058096753.0
33541139,Mohamed Hechmi Hamdi,1046545949.0
61438003,Kamel Jendoubi,1096588426.0
53182511,Faten Kallel,1104318224.0
36536367,Ibrahim Kassas,1006730604.0
66894410,Othman Kechrid,1098427519.0
55155589,Omezzine Khelifa,1108838195.0
62705144,Slaheddine Maaoui,1106829472.0
45414042,Selma Hédia Mabrouk,1106121277.0
68491090,Zouhair Maghzaoui,1049597900.0
67500773,Seifeddine Makhlouf,1102503035.0
52316225,Mohamed Masmoudi,1061142712.0
61058781,Mustapha Masmoudi,1090592661.0
18381855,Tarak Mekki,1061580986.0
67751516,Ahmed Mestiri,1107510416.0
64305840,Abir Moussi,1107177286.0
59069837,Naceur Ben Jaâfar,994431648.0
69818106,Nizar Ben Néji,1106907647.0
31716553,Mahmud Qabadu,1085035197.0
67371165,Giuseppe Raffo,1100063840.0
67371757,Mustapha Saheb Ettabaa,1097001600.0
63840511,Salah Farhat,1080735914.0
66915938,Saïda Sassi,1049417844.0
57259369,Béchir Sfar,1065301288.0
51259140,Tahar Sfar,1098187195.0
55028584,Ahmed Tlili,1100681508.0
30476369,Imed Trabelsi,1109307513.0
57583978,Tahar Zaouche,1086366147.0
67351868,Mohamed Larbi Zarrouk,1024945176.0
30953633,Ali Zouaoui,1061578606.0
53946897,Avni Akyol,972819844.0
65164143,Ali Cenani,1080863717.0
39445577,Cihan Alptekin,1103635235.0
67090098,Kadri Altay,1046410960.0
65900438,Fahrettin Altun,1102307873.0
68863999,Oğuzhan Asiltürk,1111940370.0
56827440,Abdulrahman Bashkan,979420832.0
38289244,Hasan Basri Güzeloğlu,1032453138.0
55780590,Tuna Bekleviç,1111944564.0
52748790,Cemil Bilsel,1048701310.0
53946829,Metin Bostancıoğlu,1006915445.0
10849870,Burhan Belge,1105927779.0
51233381,Ahmet Çakır,1113419966.0
67593707,Sabahattin Cevheri,1080005744.0
48576288,Tuncay Dinç,1074731026.0
66281332,Fatih Dönmez,1113668668.0
69541010,Zeki Eker,1113132655.0
69632054,Eyüp Sabri Hayırlıoğlu,1072980918.0
47146524,Ali Fidan,1111306630.0
56324682,Taha Genç,999572645.0
44852829,Hafız Mehmet,1070902114.0
63650330,Hasan Reşit Tankut,1105466117.0
48758088,Suphi Nuri İleri,1097981546.0
67584587,Ali İnci,1078191854.0
59230173,Atıf Kamçıl,1114425467.0
69496269,Gülizar Biçer Karaca,1098029081.0
66550754,Tuncer Kayalar,1063422822.0
69359764,İmran Kılıç,1099828216.0
70510866,Ertuğrul Mat,1094920450.0
32254393,Abdurrahman Melek,1081860109.0
47596899,Mustafa Arif Deymer,1114426898.0
70495009,Mustafa Baki Ersoy,1112461007.0
47150883,Memduh Oğuz,1106742651.0
66416796,Saruhan Oluç,1087058807.0
23935400,Fuat Necati Öncel,1107204738.0
71122080,Cahit Ortaç,1102536671.0
64532835,Osman Nuri Önügören,1098309565.0
53947021,Korkut Özal,1096600808.0
41313056,Faik Ali Ozansoy,1087125829.0
47150266,Vahdettin Özkan,1105548891.0
66743602,Musa Piroğlu,1011055984.0
52749798,Reşit Ronabar,1107235915.0
64258395,Mustafa Sabri,1114427656.0
64649959,Namık Kemal Şentürk,1101759070.0
49337814,Kader Sevinc,940385995.0
71136267,Hüseyin Sungur,1109008689.0
52944557,Hacı Garip Taner,994034094.0
49014465,Kemal Tekden,1065754568.0
65981505,Mustafa Timisi,1096296979.0
69544530,Tunalı Hilmi,1114425456.0
67776994,Turgut Okyay,1098310527.0
70292706,Ziya Uğur,1087058939.0
68565936,Suut Kemal Yetkin,1107549467.0
66693089,Serdar Hüseyin Yıldırım,1082780319.0
36323745,Ahmet Reyiz Yılmaz,1060518774.0
70291389,Baha Cemal Zağra,1087058074.0
18385323,Khalnazar Agakhanov,1069230773.0
42798671,Saparmyrat Batyrow,905078855.0
22932137,Annaguly Deryayev,1033082438.0
66983183,Shamuhammet Durdylyyev,1077529862.0
66961797,Mammetmyrat Geldinyyazov,1033103406.0
11553515,Akmyrat Rejepow,1106343655.0
64121569,Ata Serdarov,1082411763.0
67241449,Nazar Suyunov,1098282032.0
66292928,Teniku Talesi,1105357928.0
40145105,Ielemia Ministry,1110459840.0
14916550,Iakoba Italeli,1112876425.0
15159206,Lotoala Metia,1048653554.0
54379702,Henry Naisali,1067976437.0
30975379,Falesa Pitoi,1069026585.0
40144499,Second Toafa Ministry,1110459929.0
30975721,Taom Tanukale,1048466076.0
40139882,Telavi Ministry,1110459962.0
1852211,Fiatau Penitala Teo,1069888129.0
23208827,Solofa Uota,994787433.0
71345548,Ssendi Mosh Afrikan,1115116952.0
68446553,Apollo Ofwono,1099627033.0
67087486,Christine Apolot,1079944698.0
67207932,Florence Akiiki Asiimwe,1027457516.0
68446751,Charles Ayume,1086952268.0
60311322,Edith Mary Bataringaya,1095198944.0
70283909,Flavia Rwabuhoro Kabahenda,1081460224.0
41847448,John Kabaireho,944462983.0
68337567,Joseph Kabuleta,1112443092.0
357404,Apollo Kaggwa,1074999358.0
21803038,Michael Kawalya Kagwa,943104033.0
64065120,Robert Mugabe Kakyebezi,1055443363.0
60525045,Paulo Kavuma,1079821209.0
2007685,Patrick Kayemba,1036632663.0
44778844,Daniel Kidega,1110604657.0
51421915,Yabezi Kiiza,994379167.0
48706741,Pumla Kisosonkole,1092915114.0
67302494,Annie Logiel,1078602113.0
68446626,James Mamawi,1078845109.0
61064274,Jack Maumbe Mukhwana,1092597474.0
68337458,Willy Mayambala,1078608465.0
5884653,Kibirige Mayanja,1108117021.0
64193964,Tamale Mirundi,1101412229.0
68488028,Moses Okot Jr,1114291552.0
71403510,Mathias Mpuuga,1110819197.0
64370586,Mary Mugyenyi,1106033973.0
49765966,Isaac Mulindwa,994241314.0
47861431,Besueri Kiwanuka Lusse Mulondo,1061210640.0
67253667,Victoria Mwaka,1074997953.0
63959567,Fred Mwesigye,1108117561.0
64463076,Faridah Nambi,1053605372.0
71302442,Ndyomugyenyi Roland Bish,1108945638.0
67411482,Asinansi Nyakato,1113889681.0
24241543,Geoffrey Onegi Obel,1081665502.0
24191869,Onegi Obel,1102430835.0
22035678,James Obita,994193575.0
68487801,Amos Okot,1094002050.0
64332214,Bosmic Otim,1095364177.0
68487971,Ricky Richard Anywar,1080532652.0
70433312,Ruth Molly Lematia,1100462639.0
64195340,Eric Sakwa,1092463612.0
67072917,Sitenda Sebalu,1015498267.0
64367445,Wilson Tumwine,1036632061.0
64112118,Sarah Nambozo Wekomba,1027458500.0
49586498,Sergey Abisov,1113303500.0
71863108,Oleksiy Arestovych,1112822378.0
70888273,Oleh Barna,1107628544.0
46413619,Alexander Barybin,1076927507.0
67809782,Andriy Beshta,1112281458.0
65170198,Yurii Biriukov (volunteer),1113311776.0
40331194,Ivan Bisyuk,1110372331.0
71332198,Ihor Brusylo,1114239760.0
69821703,Maksym Buzhanskyi,1110790502.0
70432581,Vyacheslav Chaus,1088343177.0
71790692,Dmytriy Leonidovich Cherniavskiy,1111097065.0
45088972,Ihor Dolhov,1112281494.0
65773939,Anatoliy Fedorchuk,1106717687.0
40096017,Ivan Gel,1101905255.0
59472572,Izet Hdanov,993291382.0
70158652,Valeriy Holovko,1096074639.0
71571042,Oleksandr Honcharenko,1114108183.0
26193347,Borys Hrinchenko,1111107417.0
70946962,Igor Zhovkva,1114395779.0
69806997,Stepan Ivakhiv,1107524870.0
69352624,Andrey Vladimirovich Ivanchuk,1114165727.0
70669196,Konstantin Ivashchenko,1115427640.0
6969096,Vasily Karazin,1115394447.0
69830306,Dmytro Kashchuk,1102174104.0
44923211,Ihor Kharchenko,1112281498.0
10041734,Klitschko brothers,1115675613.0
70569402,Roman Kostenko,1110759963.0
61452412,Mykola Kulinich,1077703729.0
69153803,Volodymyr Kuratchenko,1102923903.0
54461581,Vitalii Kurylo,1110760257.0
71461329,Anatolii Kutsevol,1109643440.0
61453000,Ihor Kyzym,1112281503.0
70677953,Hennadiy Lahuta,1114221445.0
69591715,Andriy Maryanovych Levus,1073830494.0
70538995,Ivan Lypa,1089430147.0
68809015,Arnold Margolin,1113785341.0
69761219,Oleh Meidych,1088155194.0
42259137,Oleksandr Motsyk,1112281609.0
62155681,Volodymyr Mulyava,1112079048.0
71530887,Oleh Kulinich,1110792268.0
71335505,Oleksii Dniprov,1099227768.0
66533392,Vyacheslav Ovechkin,1115205187.0
70162118,Mykhailo Podolyak,1115621000.0
52563243,Vasyl Poraiko,1101901817.0
44912964,Mykhailo Reznik,1079037070.0
59999302,Mykola Riabovil,1104756294.0
71293657,Roman Mashovets,1098361744.0
71430974,Mykola Romanyuk,1114107598.0
69799089,Viacheslav Rublyov,1088155670.0
64089829,Oleksandr Ruzhytskyi,1004085657.0
45090311,Ihor Sahach,1112281519.0
70646675,Volodymyr Saldo,1115428495.0
13925850,Volodymyr Serhiychuk,1101913378.0
44779492,Oleh Shamshur,1062902165.0
70363239,Serhiy Shefir,1114898320.0
15406110,Volodymyr Stelmakh,1114407298.0
24228098,Ivan Steshenko,1114389400.0
31803690,Viacheslav Suprunenko,1090084846.0
69358336,Taras Tarasenko,1106858636.0
70874358,Tamila Tasheva,1114651868.0
58109751,Sergei Timchenko,1000483365.0
37287128,Volodymyr Tsvil,1103910885.0
68172945,Volodymyr Tyahlo,1112281717.0
68592898,Kyrylo Tymoshenko,1113849072.0
40835625,Evgeniy Udod,1077551665.0
45143265,Andriy Veselovsky,1112281468.0
49599939,Dmytro Vorona,1077325555.0
52349136,Mykola Yankovsky,1112731901.0
31536443,Alla Yaroshinskaya,1046568571.0
69844377,Kostiantyn Yastrub,1101911244.0
69803521,Anatoliy Zasukha,1115198892.0
25987841,Natalya Zemna,1101899569.0
387999,Vitaly Zholobov,1101902703.0
65526735,Abdullah Omran Taryam,1101527320.0
68041842,Jouan Salem Al Dhaheri,1031059903.0
51012229,Hassan al Diqqi,1064960620.0
23224534,Rashid Ahmad bin Fahad,1066819166.0
1658303,Mohammad Al Gergawi,1060182336.0
70944324,Saqr Ghobash,1102847766.0
25825513,Hamdan bin Mohammed Al Nahyan,1100295706.0
11558650,Mohammed Khalfan Bin Kharbash,748526554.0
9206814,Ahmed bin Rashid Al Maktoum,1095235425.0
7181725,Ahmed bin Saeed Al Maktoum,1107590032.0
9209027,Hamdan bin Rashid Al Maktoum,1110689861.0
393791,Maktoum bin Rashid Al Maktoum,1107670119.0
5587322,Mohammed bin Khalifa Al Maktoum,949517140.0
521165,Mohammed bin Rashid Al Maktoum,1114185256.0
11567541,Saeed bin Maktoum bin Hasher Al Maktoum,1102931394.0
68377698,Hawaa Al Mansoori,1110913016.0
4933936,Sultan bin Saeed Al Mansoori,1092057370.0
2152775,Mansour bin Zayed Al Nahyan,1114026346.0
67145587,Abdulla bin Touq Al Marri,1104185628.0
64077889,Mohammed bin Saud Al Qasimi,1096731396.0
4057209,Abdullah bin Zayed Al Nahyan,1105633932.0
25807579,Hamdan bin Zayed bin Sultan Al Nahyan,1103862154.0
32348440,Hamed bin Zayed Al Nahyan,1110822952.0
63798215,Khaled bin Mohamed Al Nahyan,1098125658.0
25841156,Mohammed bin Khalifa bin Zayed Al Nahyan,1087827974.0
2121945,Mohamed bin Zayed Al Nahyan,1115627314.0
5066424,Nahyan bin Mubarak Al Nahyan,1096917914.0
25805656,Saeed bin Zayed Al Nahyan,1088459908.0
1724427,Shakhbut bin Sultan Al Nahyan,1108320319.0
841088,Sultan bin Zayed bin Sultan Al Nahyan,1112079022.0
4057194,Rashid Abdullah Al Nuaimi,1099278432.0
30942528,Saqr bin Zayed Al Nahyan,1088798567.0
11559743,Mohammed Hussein Al Shaali,1072415676.0
11577547,Abdulaziz Nasser Al Shamsi,993314704.0
56561830,Ahmed Bin Khalifa Al Suwaidi,1077175786.0
65526595,Taryam Omran Taryam,1102816569.0
2123001,Ahmad Al Tayer,991317533.0
36347928,Luis Almagro,1114683691.0
315831,José Gervasio Artigas,1100186329.0
71053542,Artigas Barrios,1101999869.0
47299487,Sebastián Bauzá,1108122058.0
70209163,Mónica Bottero,1092915419.0
66105461,Jorge Bruni,1101182986.0
63787033,Guillermo Chifflet,1101759783.0
62232419,Guillermo Domenech,1097158325.0
34238398,Lorenzo Antonio Fernández,1077548180.0
12550906,Pedro Figari,1096488492.0
39260492,Liliam Kechichián,1093592844.0
37675691,Dámaso Antonio Larrañaga,1095942696.0
39311815,Juan Francisco Larrobla,1077548411.0
41108094,Eduardo Lorier,1018727512.0
40289959,Hector Luisi,1043438229.0
61747163,Guido Manini Ríos,1079832027.0
34237618,Isidoro de María,1087592025.0
10133285,Luis Melián Lafinur,946357029.0
34244963,Eudoro Melo,1064709933.0
59819763,Antonio Mercader,1112103352.0
42400920,Pablo Mieres,1096493075.0
39109405,José Benito Monterroso,1085377711.0
29741692,Tristán Narvaja,1028276227.0
19188158,Gonzalo Nin Novoa,1106146731.0
52353906,Edgardo Novick,1072847041.0
54894712,María Inés Obaldía,1098806307.0
64719316,Yamandú Orsi,1108465608.0
51535926,José Brito del Pino,1093299461.0
43950423,Enrique Pintado,1093592786.0
39015377,Carlos Pita (politician),1093592777.0
37723450,Carlos Quijano,1096495833.0
63204185,Laura Raffo,1099030150.0
1009426,José Rondeau,1110216581.0
52851763,Elbio Rosselli,1091814257.0
4599067,Florencio Sánchez,1093592743.0
31960169,José Pedro Varela,1112343404.0
38060427,Pedro Vaz (diplomat),1108530199.0
47606349,Mateo Vidal,1093592713.0
70184736,Jorge Zabalza,1109679712.0
56486640,Ikhtiyor Abdullayev,1112790355.0
51519643,Adham Ahmedbaev,1104048329.0
55519357,Abdusalom Azizov,1042510105.0
65425220,Uktam Barnoev,1103938662.0
69554768,Sa'dulla Begaliyev,1104048588.0
54521945,Torokul Dzhanuzakov,1092752457.0
40692675,Rustam Inoyatov,1113270583.0
7461654,Rashid Kadyrov,1099053977.0
65356633,Karim Kamalov,1111368812.0
51502596,Tatyana Karimova,1091073846.0
60141024,Bakhodir Kurbanov (general),1110670316.0
12083396,Jahangir Mamatov,1088541836.0
70941830,Boʻritosh Mustafoyev,1091522486.0
68799219,Narzullo Oblomurodov,1104049435.0
1918724,Baxtiyor Rahimov,1072991397.0
62321295,Bekjon Rakhmonov,1005182220.0
50244972,Bakhodir Khan Turkistan,1087529697.0
32412423,Vincent Lunabek,1016873706.0
2005124,President of Vanuatu,1107010400.0
66690307,Seule Simeon,1104142992.0
1822128,Jimmy Stevens (politician),1079035231.0
30970590,Dinh Van Than,1095441948.0
30936568,Fernando Adames Torres,1024688075.0
68393106,Fidel Barbarito,1053753601.0
53923761,Marialbert Barrios,1035318762.0
67472967,Pedro Bastidas,1099984323.0
36100049,Alejandra Benítez,1109304962.0
62994318,José Brito (politician),1112801304.0
47302033,Rubén González Cárdenas,1097447701.0
69738292,José Curiel,1094123337.0
37358438,Felix Díaz Ortega,904555437.0
37734706,Vicente José Gregorio Díaz Silva,815743767.0
60168659,Alí Domínguez,1112560417.0
63019078,Franklyn Duarte,994234240.0
62762915,Alberto Franceschi,1098325131.0
51369975,Arnoldo Gabaldón,1112407117.0
60983757,Evangelina García Prince,1108538199.0
53329689,Vladimir Augusto Gessen Rodríguez,1031792568.0
47234172,César González Martínez,1114086629.0
68391009,Luis Graterol Caraballo,1092954847.0
32774552,Liborio Guarulla,1050249343.0
68387733,Maryann Hanson,1036872382.0
68392601,Reinaldo Iturriza,1065821521.0
68390038,Andrés Izarra,1057179536.0
68794704,José Bernabé Gutiérrez,1050440187.0
41414253,Reinaldo Leandro Mora,1106693473.0
41072891,Carlos Augusto León,1085691550.0
62867315,Ramón Lobo (economist),1007721364.0
68392013,Manuel Quevedo,1105549237.0
68387971,María Cristina Iglesias,1038020560.0
68364947,Jorge Elieser Márquez,1107285025.0
70103106,Américo Martín,1098325144.0
59398760,Nelson Martínez (politician),1107146847.0
32272863,Carlos Mata Figueroa,1106249914.0
60603951,Manuel Antonio Matos,1073559994.0
68383305,Ricardo José Menéndez Prieto,1059606624.0
44333293,Nelson Merentes,1070050745.0
420493,Francisco de Miranda,1112724061.0
38384088,Diego Alfredo Molero Bellavia,1012172289.0
